0.002789424,0.065653786,0.08026354,0.03764769,0.16422167,0.15232527,-0.04702027,-0.06643591,-0.056781564
0.08063582,0.010040324,-0.1334758,0.10962636,-0.007604416,-0.1422771,-0.020545015,-0.03352199,-0.20753765
-0.10243009,0.0050152997,0.065618046,-0.059070304,-0.056422647,0.07941374,-0.14392106,0.0720394,0.11496846
-0.23397718,-0.12641953,0.043716844,-0.05072311,0.06571887,0.08448603,0.08119137,0.09723774,0.14757326
-0.029721769,0.1299441,0.12948202,0.051085223,-0.11753973,-0.04564412,-0.12192826,-0.036145937,-0.09842373
0.1445346,0.09757733,-0.03857666,0.12717235,0.1046982,0.011041198,-0.021010306,0.010919767,-0.08005493
-0.025061466,-0.17918181,-0.11300044,0.11652759,0.01951806,-0.010609479,0.14055043,0.16541635,0.08890667
0.064181164,0.0911328,0.095307186,0.08187156,0.14057581,0.02504029,-0.0068612304,-0.04983404,0.039603595
0.197608,0.057713825,0.030850893,-0.022253463,-0.027556472,-0.114425585,-0.08987367,-0.07988978,-0.15493849
0.039662354,0.11644389,0.14108595,-0.112784125,0.076398164,0.018232336,-0.20269747,0.038470827,0.13444018
-0.013838017,0.11983879,0.03799348,0.15481716,0.057339422,0.06759087,-0.031669065,0.16249347,0.097431324
0.060844105,0.13736787,-0.08224311,0.042256195,0.12784073,-0.12832367,0.14700712,-0.0014369712,0.006892438
0.0149978,0.21075651,0.14257362,-0.08253139,-0.027885495,0.15950319,-0.25262973,-0.07183958,-0.09736233
-0.027701447,-0.14953725,-0.04388418,-0.0032505924,-0.03680971,0.04147688,0.18226357,0.14936236,-0.016707983
0.18888347,0.10644196,0.07380623,-0.0014698617,-0.038545217,0.0149420425,-0.13411051,-0.09006352,-0.15800652
0.12337293,0.090859964,0.14952485,0.14790012,0.030604808,0.13626485,0.1398372,0.09434322,0.030430583
0.009031504,0.14329095,0.122749545,0.10942546,0.040905513,0.14425808,0.013450604,0.04657209,-0.035594594
-0.0711577,0.03890622,-0.020754622,0.13185433,0.03760997,0.15616484,0.0009579101,0.004562275,0.034392163
-0.20571612,0.10864942,0.06595961,-0.12644963,0.032217655,0.07819429,-0.10817093,-0.0542204,0.12481666
-0.15743527,-0.16325097,0.017306117,0.08908687,0.04639747,0.013329603,0.17962348,-0.0046225768,-0.026387703
0.06505868,-0.017702742,0.06819647,0.10394184,-0.008761441,0.07948423,0.030447053,0.05497707,0.09387513
-0.12335804,-0.08374362,0.10393941,-0.09370947,-0.053945538,0.100627586,-0.17293854,0.045243975,0.12438084
0.08779366,0.043805588,0.09738863,0.07334646,-0.042273443,0.10291846,0.089161314,0.14151414,0.010049941
0.0687956,-0.083014116,-0.09039167,-0.036429837,-0.039372113,0.08204787,0.13046935,0.08421543,0.063822865
-0.0035365892,-0.030398156,0.11468016,-0.0041803024,0.14934966,0.03798412,0.10212318,0.1574298,-0.018997557
0.037596285,0.14733714,0.052986212,0.020617962,0.121516034,0.08924437,0.13189189,-0.016995588,0.10263785
0.077337526,0.15972525,0.11709249,0.020367326,-0.014874587,0.012420279,-0.25200865,-0.116578415,-0.1593481
