-0.33608788,-0.08711426,0.078913495,-0.027499605,0.44151068,0.19793524,0.058635447,-0.26928043,-0.23955625
-0.26373416,0.015808647,-0.0084632775,-0.042555165,0.06573759,-0.0683907,-0.071676165,-0.23562594,0.038873784
0.2465022,0.5024481,0.39967072,0.2678482,0.35238388,-0.28421757,-0.2863978,-0.8056579,-0.5783672
-0.4610384,0.07118263,0.18986858,-0.17707793,0.6532657,0.007892129,0.029692892,0.14713679,-0.60394424
-0.5180472,-0.74275017,-0.26913524,-0.04843965,0.19952814,0.3665709,0.47040126,0.4202112,-0.098042615
-0.74286366,-0.1419728,0.26426974,-0.52172446,0.33985168,0.34476927,-0.34106818,0.18771477,0.29778916
-0.029075233,-0.054469723,-0.14551911,0.10353049,-0.07854564,0.1047946,0.01214536,-0.082955875,0.007904472
-0.05015325,0.052204613,-0.2499285,-0.23133709,0.09956731,-0.27629155,-0.37317398,0.30691054,-0.08518893
-0.5577352,-0.7460885,-0.21703112,0.045026936,0.34286004,0.21746044,0.4532566,0.3097796,-0.072003596
-0.13760072,-0.1409263,-0.00071278674,-0.10423705,0.028728016,0.095230155,0.083143435,-0.10241597,-0.14082704
-0.48226357,0.16387314,0.02166769,-0.073347054,0.6562022,0.19306715,-0.036850438,0.28957805,-0.64335054
0.03465415,0.14837536,-0.6419596,0.043632776,0.58669764,0.0670765,-0.46747977,0.057013694,0.054674014
0.27976537,-0.14369932,-0.7229554,0.09884264,0.23756194,-0.17760228,0.0453055,0.40252736,0.26373684
0.052286934,-0.1019429,-0.3653197,-0.13512544,0.47669032,0.26316947,-0.20616923,-0.3304839,0.09454619
0.1605906,0.22068226,-0.51772696,0.048808962,0.22243682,-0.23903032,-0.31669337,0.39029482,0.19827202
-0.058772203,0.4065687,-0.21515533,0.34248275,0.4417792,-0.6083331,0.61340153,0.40580112,-1.1544645
-0.6866864,-0.5217575,-0.296786,-0.17723069,-0.05263914,-0.16833961,0.4002539,0.30659112,0.29553092
-0.043151822,-0.0107365,0.084756255,0.04216357,-0.047997363,-0.06388557,0.072540194,-0.012270902,-0.06727052
0.17844519,-0.061870903,-0.12694024,-0.0873503,0.09435656,-0.22471827,-0.2327636,0.17263836,0.061438877
-0.35490313,0.24611638,0.31495467,-0.01383961,0.56682456,0.030093571,0.32874668,0.14744173,-0.36639214
0.04128181,-0.08547625,-0.5282087,0.1392901,0.0057976465,-0.5080603,0.0993355,0.20747155,-0.6309769
-0.14714323,0.011984547,-0.1962812,0.008719269,0.2324114,0.3056202,-0.21109141,-0.36917314,-0.31308618
0.23482977,0.30793315,0.1145314,0.21726575,0.18173233,-0.45146295,-0.09142712,-0.28236312,-0.58388406
-0.025676608,0.367807,0.6623244,-0.18912002,0.05718265,0.5508797,-0.6971317,-0.88927585,-0.39501506
0.16748202,-0.46633092,-0.061525114,-0.0012795089,-0.0039254664,0.5131144,-0.61422336,-0.37521046,0.45799488
-0.026162086,-0.47098187,-0.19525796,-0.6724033,-0.19555998,0.058962617,0.14520676,0.70268404,0.3595107
-0.3130252,0.05163302,0.021933418,-0.0053074528,0.1807285,-0.25859496,0.086037554,-0.30878145,-0.26730645
0.51558834,-0.35330722,-0.43883535,0.39956596,-0.56599784,-0.041185673,0.115339756,-0.23157223,0.023662435
-0.10181819,0.02954911,-0.009046836,-0.013095288,-0.053431585,-0.07085599,0.048342034,-0.040588997,0.051382024
-0.6849735,-0.27799088,-0.048478443,-0.46874297,0.380665,0.36531046,0.37160838,0.48687452,-0.081721075
0.029208444,-0.07288323,-0.3071631,-0.03439613,-0.109548345,-0.08986997,0.018483385,0.13861069,0.093391836
0.04446348,0.11799102,-0.6348548,-0.060967676,0.69877666,0.31380606,-0.6617527,0.34848762,-0.11188419
-0.009989691,-0.5170013,-0.587647,-0.037368726,0.0065776464,0.38769117,0.11026262,0.43532845,0.2131526
0.23700333,-0.36429247,-0.58369,0.54706234,-0.20453967,-0.9631653,0.63000774,0.71401924,0.009049739
0.26723665,0.6130157,0.7701267,0.16309468,0.21112962,-0.26546118,-0.43437523,-0.95823586,-0.69087493
-0.020514252,-0.29745734,-0.5832224,0.00820202,-0.46068835,-0.30012265,0.43381032,0.6697647,0.41644955
0.5276198,0.22931656,-0.13915947,0.50711745,0.16982105,-0.73420244,0.20429833,-0.43069795,-0.88609785
0.35083562,-0.4762741,-0.6597271,0.46756375,0.279685,-0.2825397,0.0415012,0.34496117,0.096486695
0.09818085,0.15665935,0.09555746,-0.6873511,0.3575855,0.50699127,-0.87342733,0.22964208,0.25354296
0.6604035,0.7479327,0.10424372,-0.06010193,-0.5716579,-0.800345,-0.6775607,-0.4988307,-0.044880927
0.67093354,0.34178245,-0.059643146,0.896687,0.11233188,-0.75242805,0.39758664,-0.8116284,-0.94490236
-0.3349265,-0.4392587,0.25879624,0.073467806,-0.5854465,-0.951887,0.59577507,0.6493607,0.072610974
-0.13324307,0.050622378,-0.015174593,0.4203755,0.56407815,0.24563624,-0.7527132,-0.25584033,0.16822658
